,iter,id,lastf
3358,746.0,101,2021-04-28 13:33:59.294291
3359,746.0,102,2021-05-18 21:40:02.721849
3360,746.0,101,2024-04-14 09:42:17.824166
3361,746.0,102,2025-09-14 09:14:08.212661
3362,746.0,101,2028-11-18 18:15:59.297586
3363,746.0,102,2027-09-16 06:20:52.972314
3364,747.0,101,2022-11-19 05:48:31.314187
3365,747.0,102,2026-06-15 00:34:10.984066
3366,747.0,101,2027-12-11 15:44:01.540064
3367,747.0,102,2029-03-21 05:34:40.501667
3368,748.0,101,2023-12-19 08:09:40.727938
3369,748.0,102,2027-05-21 19:46:58.524923
3370,749.0,101,2022-01-23 19:54:45.110423
3371,749.0,102,2021-09-13 10:34:26.853648
3372,749.0,101,2025-04-13 14:59:59.094636
3373,749.0,102,2027-02-09 12:07:08.057441
3374,749.0,101,2028-03-08 20:23:45.760706
3375,749.0,102,2030-08-23 06:26:26.789794
3376,750.0,102,2023-04-15 08:56:52.168912
3377,750.0,102,2025-11-30 11:08:52.169072
3378,750.0,102,2027-11-30 16:38:09.832533
3379,750.0,102,2030-12-29 07:53:10.912203
3380,751.0,101,2022-06-01 23:26:47.993930
3381,751.0,102,2026-01-04 23:39:31.779972
3382,751.0,101,2025-07-23 01:34:22.558844
3383,751.0,102,2029-03-10 19:59:19.550561
3384,751.0,101,2028-05-18 20:32:59.137860
3385,751.0,101,2030-09-19 10:52:03.480367
3386,752.0,101,2028-03-19 13:26:03.094833
3387,752.0,102,2022-07-14 17:48:08.067209
3388,752.0,102,2029-05-26 08:24:58.504787
3389,753.0,101,2022-06-02 11:36:14.969867
3390,753.0,102,2026-08-21 16:31:26.400660
3391,753.0,101,2025-12-22 04:03:18.156807
3392,753.0,102,2029-07-05 09:53:37.959465
3393,753.0,101,2027-11-30 15:47:31.798676
3394,753.0,101,2030-02-17 12:40:09.109352
3395,754.0,101,2021-06-28 15:29:36.766366
3396,754.0,102,2021-10-01 04:23:13.915558
3397,754.0,101,2024-08-22 20:25:11.907241
3398,754.0,102,2027-12-03 03:02:11.233420
3399,754.0,101,2029-09-26 21:36:58.056406
3400,754.0,102,2030-09-06 03:42:42.704022
3401,755.0,101,2023-05-06 13:15:41.438635
3402,755.0,102,2025-09-17 06:35:20.544856
3403,755.0,101,2025-10-28 17:58:55.847858
3404,755.0,102,2027-10-08 06:07:42.077024
3405,755.0,101,2028-07-28 02:16:21.629243
3406,756.0,101,2023-04-13 17:27:04.463021
3407,756.0,102,2024-08-26 03:23:12.530534
3408,756.0,101,2025-09-04 10:47:24.715755
3409,756.0,102,2027-08-04 12:10:46.947991
3410,756.0,101,2029-03-19 07:36:59.657911
3411,757.0,101,2022-11-12 19:47:04.280395
3412,757.0,102,2021-12-21 23:31:29.357386
3413,757.0,101,2025-01-14 18:07:27.737628
3414,757.0,102,2024-03-30 02:42:35.061870
3415,757.0,101,2027-02-13 00:11:05.650780
3416,757.0,102,2029-01-20 00:59:56.650503
3417,757.0,101,2030-08-05 11:10:37.782688
3418,758.0,101,2023-04-27 13:20:10.473111
3419,758.0,102,2022-11-25 00:58:00.832125
3420,758.0,101,2025-05-13 16:21:11.731924
3421,758.0,102,2026-05-22 14:40:25.244020
3422,758.0,101,2029-08-14 23:10:53.274948
3423,758.0,102,2030-12-12 12:16:44.718654
3424,759.0,101,2027-01-14 22:33:41.290477
3425,759.0,102,2021-11-17 15:12:23.313219
3426,759.0,102,2025-02-25 22:58:34.041566
3427,759.0,102,2028-07-28 11:46:08.877171
3428,760.0,101,2023-04-23 02:31:08.453637
3429,760.0,102,2023-04-16 01:47:19.223297
3430,760.0,101,2026-09-05 13:18:38.708593
3431,760.0,102,2025-11-23 16:24:42.285545
3432,760.0,101,2028-08-30 16:21:49.490100
3433,760.0,102,2030-01-29 06:26:00.793025
3434,761.0,101,2024-05-28 17:00:14.472218
3435,761.0,102,2028-07-21 21:33:26.883054
3436,761.0,101,2028-12-23 11:55:48.664756
3437,762.0,101,2021-05-27 11:43:58.658651
3438,762.0,102,2023-06-12 11:56:39.736018
3439,762.0,101,2024-05-01 08:23:18.416161
3440,762.0,102,2026-10-03 17:24:16.616284
3441,762.0,102,2028-12-19 19:09:49.334574
3442,763.0,101,2025-01-17 20:35:07.577091
3443,763.0,102,2024-04-27 05:18:02.991153
3444,763.0,101,2027-04-01 03:50:41.676156
3445,763.0,102,2027-01-28 09:37:30.755122
3446,763.0,101,2030-05-01 18:29:31.411569
3447,763.0,102,2029-01-02 23:58:01.178207
3448,764.0,101,2022-02-20 23:20:53.884935
3449,764.0,101,2024-05-06 18:35:55.884610
3450,764.0,101,2027-05-21 14:37:17.589057
3451,765.0,101,2028-03-19 11:56:08.152770
3452,765.0,102,2021-05-15 22:36:05.465271
3453,765.0,102,2027-05-07 05:08:14.347455
3454,766.0,101,2022-11-21 10:29:45.704744
3455,766.0,101,2025-11-10 21:52:50.558179
3456,767.0,101,2021-06-27 06:11:52.791044
3457,767.0,102,2021-09-09 20:36:13.262497
3458,767.0,101,2024-07-01 17:17:42.560779
3459,767.0,102,2023-08-07 18:16:17.175820
3460,767.0,101,2026-10-05 11:26:07.853181
3461,767.0,102,2029-07-01 23:03:03.807187
3462,768.0,101,2022-09-06 08:58:00.906289
3463,768.0,102,2022-07-03 12:12:17.012601
3464,768.0,101,2024-12-23 03:26:48.780496
3465,768.0,102,2027-12-24 09:03:53.486450
3466,768.0,101,2030-09-04 03:12:58.106769
3467,769.0,101,2021-12-30 21:37:46.544163
3468,769.0,102,2026-02-20 19:59:27.533250
3469,769.0,101,2025-05-01 10:23:41.680624
3470,769.0,102,2030-03-23 19:35:03.782268
3471,769.0,101,2027-05-08 19:03:39.637285
3472,769.0,101,2029-06-07 04:30:12.596563
3473,770.0,101,2024-08-05 16:11:05.536896
3474,770.0,102,2023-12-25 11:00:15.922154
3475,770.0,101,2026-07-16 05:24:42.826507
3476,770.0,102,2030-12-10 09:22:48.556113
3477,770.0,101,2029-06-24 23:39:12.505126
3478,771.0,101,2024-09-03 05:16:10.921426
3479,771.0,102,2022-12-02 14:24:42.962332
3480,771.0,101,2027-04-20 09:35:57.926938
3481,771.0,102,2028-07-22 02:59:16.619016
3482,772.0,101,2021-07-23 20:53:51.661235
3483,772.0,102,2024-10-30 10:15:43.877798
3484,772.0,101,2024-07-17 01:26:53.632069
3485,772.0,102,2030-06-26 04:28:49.703569
3486,773.0,102,2024-11-24 02:14:01.612996
3487,774.0,101,2024-08-06 11:08:03.351823
3488,774.0,102,2022-10-06 22:13:49.306822
3489,774.0,102,2029-03-02 17:11:02.554959
3490,775.0,101,2021-11-29 17:04:07.153235
3491,775.0,102,2029-12-15 09:54:13.838945
3492,775.0,101,2024-11-23 14:15:24.251683
3493,775.0,101,2027-01-02 09:50:11.813143
3494,776.0,101,2026-02-08 05:58:51.918345
3495,776.0,102,2021-11-25 12:27:30.442709
3496,776.0,102,2029-09-12 17:56:51.568438
3497,777.0,101,2022-07-11 19:12:00.957252
3498,777.0,102,2025-10-17 02:24:15.231754
3499,778.0,101,2023-04-10 03:28:56.236719
3500,778.0,102,2026-02-06 01:08:45.845384
3501,778.0,101,2025-08-29 00:38:10.550227
3502,779.0,101,2023-08-15 22:35:45.056097
3503,779.0,102,2021-05-21 08:35:20.173891
3504,779.0,102,2024-07-22 14:45:48.892399
3505,779.0,102,2027-01-02 23:24:04.411609
3506,780.0,101,2025-06-07 10:33:55.151901
3507,780.0,102,2022-02-05 08:05:38.931494
3508,780.0,101,2027-08-04 16:02:22.939069
3509,780.0,102,2026-01-07 19:18:54.192663
3510,780.0,102,2029-02-13 14:37:58.866786
3511,781.0,101,2021-07-12 10:14:14.598400
3512,781.0,102,2024-04-14 07:45:34.881746
3513,781.0,101,2024-07-21 11:32:20.916140
3514,781.0,102,2026-11-30 21:34:57.997805
3515,781.0,101,2028-04-12 11:49:01.923549
3516,782.0,101,2024-04-08 07:51:38.163935
3517,782.0,102,2022-08-18 02:35:13.466295
3518,782.0,101,2027-06-13 08:06:47.889012
3519,782.0,102,2027-06-21 07:02:01.173006
3520,782.0,102,2030-04-07 13:55:33.585406
3521,783.0,101,2021-12-11 07:27:42.878390
3522,783.0,102,2022-04-18 11:11:13.304273
3523,783.0,101,2023-12-21 00:31:32.962751
3524,783.0,102,2027-11-11 16:22:41.340243
3525,783.0,101,2030-01-18 00:04:47.214841
3526,784.0,101,2022-12-16 20:36:46.557370
3527,784.0,102,2024-06-22 04:03:28.030722
3528,784.0,101,2025-10-03 04:13:55.375419
3529,784.0,102,2027-03-17 10:34:46.546618
3530,784.0,102,2029-05-10 03:41:34.464812
3531,785.0,101,2023-08-26 07:07:21.699508
3532,785.0,102,2023-05-21 12:29:22.377669
3533,785.0,101,2029-07-27 00:07:50.691576
3534,785.0,102,2028-04-30 21:07:31.823060
3535,786.0,101,2024-10-15 23:19:46.117219
3536,786.0,102,2026-01-03 07:50:18.510367
3537,786.0,102,2029-11-24 02:13:17.037915
3538,787.0,101,2021-10-11 17:31:13.482398
3539,787.0,102,2024-02-06 11:54:56.763084
3540,787.0,101,2025-12-31 15:23:19.975195
3541,787.0,102,2028-06-05 04:37:43.645793
3542,787.0,101,2028-09-19 00:34:40.053912
3543,788.0,101,2027-06-21 21:00:35.927634
3544,788.0,102,2028-07-17 11:30:55.117585
3545,789.0,101,2024-04-16 16:04:15.167301
3546,789.0,102,2023-04-01 12:19:25.076341
3547,789.0,102,2026-06-26 07:21:38.723668
3548,790.0,101,2022-01-07 20:36:21.976482
3549,790.0,102,2024-12-28 23:34:19.196220
3550,790.0,101,2027-09-16 06:13:14.168835
3551,791.0,101,2021-06-22 20:21:35.880188
3552,791.0,102,2030-03-15 02:17:17.802302
3553,791.0,101,2024-07-28 16:34:24.562004
3554,791.0,101,2028-08-28 23:02:18.446431
3555,792.0,101,2029-08-28 22:25:53.469914
3556,792.0,102,2021-08-25 00:41:47.285978
3557,792.0,102,2029-10-15 08:00:41.803395
3558,793.0,101,2024-05-19 16:05:22.869124
3559,793.0,102,2024-03-04 10:26:51.110319
3560,793.0,101,2028-08-14 15:54:19.622886
3561,793.0,102,2030-04-23 17:41:37.011355
3562,794.0,101,2021-05-03 12:52:39.347960
3563,794.0,102,2024-08-16 09:20:31.446770
3564,794.0,101,2025-01-23 02:53:17.985682
3565,794.0,102,2027-04-13 19:38:51.537939
3566,794.0,101,2029-08-14 17:13:16.170829
3567,795.0,101,2023-05-08 17:57:43.498044
3568,795.0,102,2022-08-25 07:32:52.904481
3569,795.0,101,2026-06-24 03:00:06.887772
3570,795.0,102,2026-03-21 14:42:17.689487
3571,795.0,101,2030-05-18 04:11:26.174982
3572,795.0,102,2030-09-07 05:39:49.512823
3573,796.0,101,2025-07-21 22:35:06.414204
3574,796.0,102,2023-04-24 15:59:36.344232
3575,796.0,101,2028-07-05 17:58:54.770282
3576,796.0,102,2026-09-05 14:21:53.351688
3577,796.0,102,2030-10-03 07:51:06.767949
3578,797.0,101,2026-06-24 20:04:20.616627
3579,797.0,102,2021-06-12 15:42:20.059089
3580,797.0,102,2027-06-20 21:15:39.053299
3581,797.0,102,2030-02-19 13:03:40.362344
3582,798.0,101,2021-08-11 22:25:47.116987
3583,798.0,102,2022-06-10 05:23:02.638437
3584,798.0,101,2024-03-05 11:27:44.217414
3585,798.0,102,2025-01-16 17:47:12.984100
3586,798.0,101,2028-02-09 18:03:48.388658
3587,798.0,102,2028-12-31 19:44:22.381165
3588,798.0,101,2030-01-10 21:43:40.288175
3589,799.0,101,2023-06-15 01:23:35.663383
3590,799.0,102,2023-10-03 22:47:35.687272
3591,799.0,101,2026-08-05 19:19:16.277878
3592,799.0,102,2025-12-14 07:28:26.782666
3593,799.0,101,2029-05-05 03:58:18.078114
3594,800.0,101,2023-11-10 16:05:47.135805
3595,800.0,102,2024-08-26 12:01:47.449042
3596,800.0,101,2027-08-20 22:34:46.015063
3597,801.0,101,2022-05-26 22:50:29.861886
3598,801.0,102,2021-07-06 07:25:43.005218
3599,801.0,101,2025-07-13 00:23:01.657607
3600,801.0,102,2024-05-07 20:53:14.851116
3601,801.0,101,2029-11-11 20:43:55.749867
3602,801.0,102,2027-11-18 06:35:44.832013
3603,802.0,101,2023-09-20 06:02:26.772893
3604,802.0,102,2022-07-27 13:16:08.779529
3605,802.0,101,2027-11-05 17:04:49.629243
3606,803.0,101,2023-11-09 10:02:23.047745
3607,803.0,102,2026-08-11 00:15:02.491307
3608,803.0,101,2028-08-17 10:27:27.456500
3609,803.0,102,2030-07-25 18:47:39.359592
3610,804.0,101,2027-07-17 17:50:45.867280
3611,804.0,102,2025-07-13 05:09:08.303729
3612,804.0,101,2030-05-14 01:50:32.951673
3613,804.0,102,2029-05-08 18:15:45.229141
3614,805.0,101,2023-08-05 18:18:38.026442
3615,805.0,102,2024-01-03 13:08:52.851060
3616,805.0,102,2029-07-12 05:39:23.898361
3617,806.0,101,2022-02-10 14:03:54.146757
3618,806.0,102,2026-07-08 18:44:33.338065
3619,806.0,102,2029-01-08 18:11:14.531833
3620,807.0,101,2021-07-25 05:13:27.799720
3621,807.0,102,2026-02-08 06:10:52.883466
3622,807.0,101,2024-01-15 03:07:36.984829
3623,807.0,102,2029-04-08 18:57:42.715583
3624,807.0,101,2027-02-09 09:40:14.372670
3625,808.0,101,2022-04-08 05:34:38.530676
3626,808.0,102,2023-05-08 18:52:32.985905
3627,808.0,101,2029-11-26 08:22:18.630121
3628,808.0,102,2026-04-02 05:00:50.041377
3629,809.0,101,2027-10-28 20:41:51.451206
3630,809.0,102,2022-02-23 12:56:22.826010
3631,809.0,101,2030-06-07 09:56:31.645936
3632,810.0,101,2022-08-13 01:59:32.665535
3633,810.0,102,2021-04-30 22:09:15.782487
3634,810.0,101,2024-12-31 02:50:32.136222
3635,810.0,102,2023-09-14 12:56:04.096388
3636,810.0,102,2027-10-14 13:21:36.110178
3637,811.0,101,2021-06-29 07:21:06.867934
3638,811.0,102,2030-06-11 14:07:59.566410
3639,811.0,101,2024-08-26 09:25:41.241040
3640,811.0,101,2029-05-24 12:33:30.703267
3641,812.0,101,2025-02-12 08:59:27.347189
3642,812.0,102,2026-11-30 21:13:34.158924
3643,812.0,101,2027-11-23 07:44:43.671413
3644,812.0,102,2029-09-09 08:06:23.951691
3645,813.0,101,2024-11-26 02:20:14.478268
3646,813.0,102,2026-05-19 06:12:45.294309
3647,813.0,101,2028-03-14 01:02:10.003000
3648,813.0,102,2029-07-16 08:27:35.939646
3649,814.0,101,2030-06-23 00:45:16.457296
3650,814.0,102,2022-09-03 23:25:27.537965
3651,815.0,101,2021-07-16 01:05:34.043055
3652,815.0,102,2021-12-28 06:15:57.575275
3653,815.0,101,2023-10-25 04:55:31.423028
3654,815.0,102,2026-11-27 08:10:59.750176
3655,815.0,101,2026-05-14 14:14:15.369752
3656,815.0,102,2030-04-13 05:58:13.602003
3657,815.0,101,2030-02-07 02:32:45.943970
3658,816.0,101,2022-12-17 19:12:18.139534
3659,816.0,102,2024-09-07 23:15:48.216267
3660,816.0,101,2025-03-07 20:47:43.060255
3661,816.0,102,2027-05-16 07:27:37.599935
3662,816.0,101,2027-12-22 09:16:41.598623
3663,816.0,102,2030-10-15 17:10:54.884966
3664,817.0,101,2021-11-30 23:34:12.908923
3665,817.0,102,2022-11-01 08:15:10.662658
3666,817.0,101,2025-10-25 07:07:56.585708
3667,817.0,102,2030-12-05 22:14:57.944120
3668,817.0,101,2028-03-20 05:42:07.983447
3669,818.0,101,2023-07-18 20:37:28.415754
3670,818.0,102,2021-06-11 22:03:04.729206
3671,818.0,101,2027-04-05 04:01:09.236603
3672,818.0,102,2023-06-28 00:24:49.427811
3673,818.0,101,2029-03-19 12:38:22.638352
3674,818.0,102,2029-07-22 05:54:10.934732
3675,819.0,101,2028-09-20 03:10:46.606301
3676,819.0,102,2024-12-10 17:42:45.021920
3677,819.0,101,2030-11-13 09:16:43.851187
3678,819.0,102,2027-11-27 05:43:36.270473
3679,820.0,101,2022-01-24 19:28:11.015771
3680,820.0,102,2022-03-19 07:01:31.377551
3681,820.0,101,2026-08-19 09:54:59.771894
3682,820.0,102,2024-08-29 17:18:53.412954
3683,820.0,101,2028-10-01 00:58:00.560136
3684,820.0,102,2026-10-11 10:34:45.860632
3685,821.0,101,2022-08-22 23:58:10.793046
3686,821.0,102,2026-04-07 05:58:21.991383
3687,821.0,101,2026-07-18 03:09:37.526868
3688,821.0,102,2029-07-25 09:39:30.665864
3689,821.0,101,2029-02-25 05:00:07.898917
3690,822.0,101,2025-07-21 05:11:25.784960
3691,822.0,102,2029-12-01 09:35:18.406749
3692,822.0,101,2028-03-15 00:53:46.880688
3693,823.0,101,2029-12-18 16:15:26.677140
3694,823.0,102,2021-12-05 17:16:55.143218
3695,823.0,102,2024-07-03 17:01:42.809267
3696,823.0,102,2030-09-09 15:14:05.318042
3697,824.0,101,2029-02-08 13:50:46.412155
3698,824.0,102,2027-02-17 04:40:44.272439
3699,824.0,102,2030-12-08 06:25:17.940096
3700,825.0,101,2023-05-13 16:09:20.889559
3701,825.0,102,2023-08-02 15:07:27.731260
3702,825.0,101,2029-08-14 21:34:56.618217
3703,825.0,102,2028-02-24 19:46:11.179321
3704,826.0,101,2022-07-04 08:56:05.349327
3705,826.0,102,2026-01-16 11:18:08.294647
3706,826.0,101,2027-05-26 14:30:33.881022
3707,826.0,102,2029-10-02 00:25:45.058015
3708,826.0,101,2030-11-14 22:57:21.404067
3709,827.0,101,2022-02-03 13:35:53.692034
3710,827.0,102,2026-01-15 02:34:17.146991
3711,827.0,101,2024-06-13 13:45:49.104881
3712,827.0,102,2028-01-27 00:03:50.826371
3713,827.0,101,2028-01-07 10:49:26.081143
3714,827.0,101,2030-08-29 11:48:19.867229
3715,828.0,101,2024-02-12 01:00:55.924045
3716,828.0,102,2022-04-20 17:46:18.702104
3717,828.0,101,2026-04-22 20:30:27.483808
3718,828.0,102,2024-08-22 02:09:51.363556
3719,829.0,101,2025-12-12 15:38:57.869111
3720,829.0,102,2029-04-20 08:59:53.106159
3721,830.0,102,2022-02-16 17:30:01.561281
3722,830.0,102,2028-06-30 04:53:51.864180
3723,831.0,101,2021-04-21 06:05:55.788637
3724,831.0,102,2021-05-30 19:38:00.886269
3725,831.0,101,2024-06-30 15:19:19.382018
3726,831.0,102,2028-01-29 06:16:38.888046
3727,831.0,101,2026-12-19 05:49:47.837066
3728,831.0,102,2030-05-29 20:06:30.192114
3729,832.0,101,2022-04-01 14:35:24.931261
3730,832.0,102,2022-08-19 05:59:04.917555
3731,832.0,101,2024-05-18 10:38:02.267385
3732,832.0,102,2026-12-09 08:26:34.885339
3733,833.0,101,2021-05-08 03:11:43.221151
3734,833.0,102,2027-05-28 23:48:09.289022
3735,833.0,101,2026-05-31 02:05:24.140396
3736,833.0,102,2030-03-23 05:11:51.084980
3737,833.0,101,2029-03-04 21:38:01.134856
3738,834.0,101,2021-05-04 02:24:59.600279
3739,834.0,102,2022-03-05 04:10:39.690963
3740,834.0,101,2025-10-02 12:00:29.351452
3741,834.0,102,2024-07-28 11:46:29.384983
3742,834.0,101,2027-10-03 00:10:23.407804
3743,834.0,102,2027-11-30 07:12:00.388430
3744,835.0,101,2025-12-10 20:33:37.684749
3745,835.0,102,2022-04-16 17:23:08.840764
3746,835.0,101,2028-03-25 07:44:58.128530
3747,836.0,101,2024-10-08 11:20:38.876427
3748,836.0,102,2025-10-12 12:00:09.306257
3749,836.0,102,2028-08-13 03:57:48.309963
3750,836.0,102,2030-08-02 02:13:29.409523
3751,837.0,101,2025-05-06 15:29:18.816258
3752,837.0,102,2024-10-07 09:04:54.767250
3753,837.0,102,2027-03-06 21:21:29.741859
3754,838.0,102,2023-01-10 08:14:11.059585
3755,838.0,102,2026-03-26 12:39:16.525680
3756,839.0,101,2023-02-07 00:40:40.321344
3757,839.0,102,2027-12-27 12:23:31.175383
3758,839.0,101,2027-01-03 09:11:25.110575
3759,840.0,101,2026-03-03 15:49:33.595887
3760,840.0,102,2023-02-28 05:37:47.904673
3761,840.0,102,2027-04-16 19:15:14.282691
3762,840.0,102,2029-06-21 03:22:31.913445
3763,841.0,101,2021-03-28 06:49:43.053871
3764,841.0,102,2022-09-25 01:34:15.567928
3765,841.0,102,2027-12-26 03:41:44.717110
3766,842.0,101,2024-05-09 19:18:24.079063
3767,842.0,102,2022-09-10 14:25:58.699800
3768,842.0,101,2027-12-19 00:06:30.911281
3769,842.0,102,2027-09-27 18:49:31.714702
3770,843.0,101,2022-11-30 06:59:20.367606
3771,843.0,102,2022-11-16 09:10:12.797764
3772,843.0,101,2025-07-09 21:14:20.166551
3773,843.0,102,2027-07-29 09:29:15.572189
3774,843.0,101,2029-08-21 01:54:09.390794
3775,844.0,101,2021-07-29 20:29:09.371393
3776,844.0,102,2021-12-13 04:17:49.896521
3777,844.0,101,2023-09-30 13:03:21.985316
3778,844.0,102,2029-07-03 21:20:56.414332
3779,845.0,101,2030-04-25 06:18:01.297049
3780,845.0,102,2023-06-21 07:42:37.966543
3781,845.0,102,2027-05-21 16:42:48.978360
3782,846.0,101,2021-05-29 05:26:24.843396
3783,846.0,102,2021-09-08 07:06:25.574522
3784,846.0,101,2026-01-08 05:32:01.286498
3785,846.0,102,2024-04-02 03:15:03.163232
3786,846.0,101,2028-02-21 02:16:57.092059
3787,846.0,102,2026-10-31 04:32:42.668303
3788,846.0,101,2030-02-10 22:38:11.036513
3789,847.0,101,2025-03-31 09:51:55.322426
3790,847.0,102,2029-01-07 17:28:54.640241
3791,848.0,101,2023-01-14 07:40:15.003123
3792,848.0,102,2022-10-24 18:46:43.330863
3793,848.0,101,2025-06-06 13:40:31.329166
3794,848.0,102,2025-11-29 00:34:05.295195
3795,848.0,101,2028-01-11 16:15:33.897706
3796,848.0,102,2028-02-08 15:56:06.129742
3797,849.0,101,2023-01-30 16:57:16.375125
3798,849.0,102,2028-03-19 16:11:37.385574
3799,849.0,101,2025-02-25 01:06:39.613297
3800,849.0,101,2027-07-10 00:44:54.676454
3801,849.0,101,2030-06-14 16:20:23.137249
3802,850.0,101,2021-11-18 09:39:51.146114
3803,850.0,102,2023-03-26 14:37:56.657771
3804,850.0,101,2024-12-05 22:34:25.013381
3805,850.0,102,2025-07-23 17:00:58.628309
3806,850.0,101,2028-06-13 07:34:14.239379
3807,851.0,101,2023-08-05 09:12:31.772134
3808,851.0,102,2024-06-26 07:24:51.962386
3809,851.0,101,2025-11-29 15:38:17.068845
3810,851.0,102,2026-12-28 07:37:43.349831
3811,851.0,101,2029-02-22 16:50:35.424556
3812,852.0,101,2024-05-26 09:07:17.764440
3813,852.0,102,2023-12-01 12:40:30.917645
3814,852.0,102,2029-05-02 18:07:03.379788
3815,853.0,101,2025-06-12 07:37:05.437667
3816,853.0,102,2024-01-25 13:51:19.349206
3817,853.0,101,2029-05-04 07:49:01.590737
3818,853.0,102,2027-08-08 10:45:38.257712
3819,854.0,101,2021-12-07 04:58:18.679920
3820,854.0,102,2023-02-28 05:15:15.222889
3821,854.0,101,2025-03-21 22:41:25.905631
3822,854.0,102,2026-01-01 15:19:17.355061
3823,854.0,101,2028-02-28 22:18:27.713217
3824,854.0,101,2030-02-06 14:55:44.892259
3825,855.0,101,2025-05-16 19:54:26.833993
3826,855.0,102,2021-09-23 21:28:09.848377
3827,855.0,102,2026-05-06 22:03:16.428569
3828,855.0,102,2030-04-13 06:54:59.717452
3829,856.0,101,2023-04-13 15:16:14.144457
3830,856.0,102,2021-11-06 17:18:11.259145
3831,856.0,101,2028-10-10 00:23:29.856087
3832,856.0,102,2025-02-11 15:40:44.586776
3833,856.0,102,2027-12-24 22:37:32.785904
3834,857.0,101,2030-02-24 02:21:42.308212
3835,857.0,102,2022-03-26 18:00:25.224654
3836,857.0,102,2024-04-05 19:24:09.489076
3837,857.0,102,2027-08-15 15:23:08.431789
3838,857.0,102,2029-07-31 12:14:20.115157
3839,858.0,101,2021-06-21 14:47:51.991451
3840,858.0,102,2021-03-29 21:23:39.720050
3841,858.0,101,2029-09-24 15:56:18.343344
3842,858.0,102,2024-08-15 13:52:31.305083
3843,858.0,102,2030-01-13 00:44:53.354207
3844,859.0,101,2022-05-15 06:09:58.840415
3845,859.0,102,2027-03-21 00:45:24.664401
3846,859.0,101,2028-07-14 00:24:45.080002
3847,859.0,101,2030-11-16 12:18:12.802045
3848,860.0,101,2021-07-17 04:32:11.042267
3849,860.0,101,2024-11-11 20:54:29.736762
3850,860.0,101,2027-09-11 20:07:03.129966
3851,861.0,101,2025-06-27 11:40:26.984250
3852,861.0,102,2021-11-15 13:11:27.430982
3853,861.0,101,2029-03-09 17:30:31.295870
3854,861.0,102,2028-08-13 21:30:57.120371
3855,861.0,102,2030-11-12 03:55:34.550369
3856,862.0,101,2022-05-08 11:13:22.225630
3857,862.0,102,2027-01-16 18:22:30.268528
3858,862.0,101,2027-12-21 23:06:08.504126
3859,863.0,101,2022-02-17 16:48:16.418401
3860,863.0,102,2023-09-08 04:38:55.160553
3861,863.0,101,2026-11-28 14:11:30.886621
3862,863.0,102,2028-05-03 10:57:58.894333
3863,863.0,102,2030-06-28 09:49:41.211062
3864,864.0,101,2023-02-21 02:58:37.275271
3865,864.0,102,2021-04-13 04:39:01.721652
3866,864.0,101,2027-12-11 21:14:56.472278
3867,864.0,102,2030-12-09 12:08:30.560857
3868,865.0,101,2021-09-19 02:03:20.359157
3869,865.0,102,2023-07-22 07:29:10.077491
3870,865.0,101,2024-02-25 07:06:58.634724
3871,865.0,102,2026-11-03 01:44:52.632356
3872,865.0,101,2027-07-13 11:20:34.685113
3873,865.0,102,2029-04-25 12:21:27.508252
3874,866.0,101,2023-09-09 21:19:03.610740
3875,866.0,102,2024-02-05 03:23:36.688077
3876,866.0,101,2025-08-23 15:19:36.177289
3877,866.0,102,2026-04-20 11:01:38.094703
3878,866.0,102,2029-10-11 23:35:26.291002
3879,867.0,101,2023-07-05 06:38:37.251390
3880,867.0,102,2021-11-26 10:51:26.967665
3881,867.0,101,2026-11-08 02:51:51.451395
3882,867.0,102,2024-06-30 02:19:13.381093
3883,867.0,102,2027-10-03 21:22:55.533209
3884,867.0,102,2030-08-18 13:55:58.708382
3885,868.0,101,2024-01-07 12:39:43.369990
3886,868.0,102,2021-08-07 18:12:43.529732
3887,868.0,101,2026-11-17 09:06:02.852432
3888,868.0,102,2030-05-20 18:32:11.568277
3889,869.0,101,2021-12-23 04:41:20.756993
3890,869.0,102,2022-05-08 14:25:59.542903
3891,869.0,101,2026-09-30 12:29:07.147071
3892,869.0,102,2025-10-11 00:50:13.013770
3893,869.0,101,2029-07-12 07:04:38.724549
3894,869.0,102,2028-11-20 21:17:08.969359
3895,870.0,101,2026-10-16 14:33:43.390842
3896,870.0,102,2022-01-27 09:59:43.744313
3897,870.0,102,2030-09-21 10:04:54.565324
3898,871.0,101,2021-10-28 06:21:50.933904
3899,871.0,102,2024-05-21 15:16:41.931894
3900,872.0,101,2024-03-15 21:29:28.458623
3901,872.0,102,2021-06-06 06:58:26.113345
3902,872.0,101,2026-03-05 14:13:57.477971
3903,872.0,102,2023-07-09 18:23:24.659391
3904,872.0,102,2025-09-16 14:18:06.465923
3905,872.0,102,2029-06-06 20:26:25.001700
3906,873.0,101,2022-02-16 05:52:34.329586
3907,873.0,102,2022-03-11 04:37:55.979051
3908,873.0,101,2025-02-16 16:55:17.548396
3909,873.0,102,2028-07-25 05:19:07.307173
3910,873.0,101,2028-04-06 14:23:51.630944
3911,873.0,101,2030-05-09 00:17:22.691024
3912,874.0,101,2021-06-27 04:55:07.287102
3913,874.0,102,2024-08-08 01:39:28.215944
3914,874.0,101,2024-06-14 22:42:47.726820
3915,874.0,102,2030-02-03 07:50:13.091870
3916,874.0,101,2027-07-20 05:35:24.408498
